,WEEK,MONTH,YEAR,segment,unit_price,total_cost,quantity,avg_inventory_whp,DCM,DCM_margin,competitor_price,qty_last_week,price_last_week,comp_last_week,qty_avg_prev_4w,ln_qty,ln_price,ln_cost,ln_competitor_price
18,1,12,2024,LAUNDRY CENTER,19112.965650336373,14126.515635111098,151.0,0.6107804232804233,4986.450015225276,0.1583515026805682,36594.55457734314,3.0,20238.52367872628,37739.40008876357,52.0,5.017279836814924,9.858122213594491,9.555808851859023,10.507654726280506
19,1,12,2024,SINGLE TUB,4183.724495410997,2084.4627201728185,1412.0,311.6,2099.261775238179,0.5038469022673604,4837.05509066992,1438.0,4119.634918742913,4900.061910688612,1487.0,7.252762418053187,8.338957156399635,7.642266412859088,8.484061362187505
20,1,12,2024,TOP LOAD,10503.2841815825,6295.896484128662,7673.0,59.377112293373706,4207.38769745384,0.3878709077672018,19042.976074915736,2989.0,9705.992287057672,18070.270065244542,5681.333333333333,8.945462952177666,9.259443266438732,8.747653348432321,9.854453602586434
21,1,12,2024,TWIN TUB,5340.350741389667,2867.568023614744,1001.0,0.6666666666666666,2472.782717774923,0.4563068340263282,7509.6041755876895,51.0,5472.292719738206,7640.816206689354,296.0,6.90875477931522,8.583046611705456,7.961219570994082,8.92393803705593
22,1,12,2024,WASHER-DRYER,15912.51728873437,12388.92527509126,133.0,0.65,3523.5920136431087,0.17529511436745418,33183.753174344776,25.0,17351.09697426456,33183.753174344776,20.5,4.890349128221754,9.6748613293527,9.42455822954466,10.40981567290928
23,2,1,2023,FRONT LOAD,12309.624034198465,8504.207739112602,582.0,8.158866031618425,3805.416295085864,0.2999545048824231,26494.38201104958,848.0,11808.968796481418,32681.742100168478,537.5,6.366470447731438,9.418136677217253,9.048316348123299,10.18468798991619
24,2,1,2023,LAUNDRY CENTER,21898.871146609843,16233.42515607089,71.0,5.125,5665.445990538954,0.25993872632232284,39371.50777979891,151.0,19112.965650336373,36594.55457734314,76.75,4.2626798770413155,9.994190368659158,9.694827676818045,10.580797680887933
25,2,1,2023,SINGLE TUB,4253.6523220059025,2331.8940522872626,1289.0,20.916666666666664,1921.7582697186401,0.45167500801942306,4936.156345683547,1412.0,4183.724495410997,4837.05509066992,1468.25,7.161622002939187,8.355533262755323,7.7544361143144975,8.504342239654816
26,2,1,2023,TOP LOAD,10661.155615176636,7115.289020753253,6279.0,27.258066903341014,3545.866594423383,0.32303611703674995,19869.900213183522,7673.0,10503.2841815825,19042.976074915736,6179.25,8.744966011114109,9.27436209852124,8.870001131027566,9.896961313549534
27,2,1,2023,TWIN TUB,5442.707231639679,3322.4492613539364,437.0,10.107058823529412,2120.2579702857433,0.3763623146385929,8157.0228742390145,1001.0,5340.350741389667,7509.6041755876895,472.25,6.07993319509559,8.602031868936805,8.108457519245492,9.006634537543187
28,2,1,2023,WASHER-DRYER,18559.634861299575,15179.608032080003,17.0,0.0,3380.026829219572,0.18158845078054572,31949.772625935773,133.0,15912.51728873437,33183.753174344776,58.0,2.833213344056216,9.828744332725309,9.62770822927764,10.371920343221227
29,2,1,2024,FRONT LOAD,11846.139144243622,7804.858916352202,540.0,0.23933962069676354,4041.2802278914196,0.335010656203887,30686.427641542272,582.0,12309.624034198465,26494.38201104958,543.75,6.29156913955832,9.379757282863116,8.962501756726223,10.331575739455177
30,2,1,2024,LAUNDRY CENTER,21149.784486453158,14874.998612073932,82.0,0.18181818181818182,6274.785874379223,0.29742638066492666,38360.919727628476,71.0,21898.871146609843,39371.50777979891,75.25,4.406719247264253,9.9593849946567,9.607437137107873,10.5547945049255
31,2,1,2024,SINGLE TUB,4213.382323401302,2237.043088238887,1933.0,0.22592869269949067,1976.339235162415,0.4655040583304015,4958.747732426304,1289.0,4253.6523220059025,4936.156345683547,1426.25,7.566828479208331,8.346021006354691,7.7129102229223685,8.508908514541075
32,2,1,2024,TOP LOAD,10731.726506355077,6278.842006579436,7071.0,0.42577619133492595,4452.88449977564,0.4175319744869257,19504.276134838277,6279.0,10661.155615176636,19869.900213183522,5765.0,8.863757191604241,9.280959727280715,8.744940848602829,9.878389009477592
33,2,1,2024,TWIN TUB,5622.512773068278,2978.394837769502,528.0,0.2892109328775228,2644.1179352987756,0.4688205954322563,7511.874817348767,437.0,5442.707231639679,8157.0228742390145,488.0,6.269096283706261,8.634533955608262,7.999139789334302,8.924240356392055
34,2,1,2024,WASHER-DRYER,17379.790785355905,12889.665855124646,51.0,0.125,4490.124930231261,0.2658682358387722,32139.094321423257,17.0,18559.634861299575,31949.772625935773,47.75,3.9318256327243257,9.76306336108041,9.464181172798522,10.377828459722815
35,2,1,2025,FRONT LOAD,11827.016419021544,8023.246847898655,883.0,2.0685844677779692,3803.769571122891,0.2843517712759753,30447.72879678179,540.0,11846.139144243622,30686.427641542272,541.75,6.78332520060396,9.378141720516115,8.990098462811027,10.323766682401603
36,2,1,2025,LAUNDRY CENTER,18694.842165919472,14637.38358092892,71.0,0.0,4057.4585849905516,0.03248371310090161,38299.86884744345,82.0,21149.784486453158,38360.919727628476,76.75,4.2626798770413155,9.836002944793039,9.591334054393826,10.55320175081414
37,2,1,2025,SINGLE TUB,4272.6638407202245,2259.930225487281,1250.0,291.75,2012.733615232944,0.4700752831119165,5021.74915412313,1933.0,4213.382323401302,4958.747732426304,1518.0,7.1308988302963465,8.359992761994741,7.723089218111536,8.521533589071995
38,2,1,2025,TOP LOAD,10633.668201305982,6500.45314752484,7892.0,61.114854492708226,4133.215053781143,0.38672988646785783,17999.7758692126,7071.0,10731.726506355077,19504.276134838277,6003.0,8.973604867142505,9.271780491894784,8.779627168457573,9.798114585090367
39,2,1,2025,TWIN TUB,5323.6890671393485,3038.735582835293,991.0,0.14285714285714285,2284.953484304056,0.42550967043329246,7501.458971276204,528.0,5622.512773068278,7511.874817348767,504.25,6.898714534329988,8.579921775694459,8.019196781179849,8.922852810109486
40,2,1,2025,WASHER-DRYER,16441.064799885866,13109.829980112145,40.0,0.0,3331.234819773723,0.13933294471094632,30599.14992367716,51.0,17379.790785355905,32139.094321423257,56.5,3.6888794541139363,9.707537435362264,9.481117607956042,10.328727507282604
41,3,1,2023,FRONT LOAD,11625.157683786567,8137.446348016701,554.0,7.349219657653902,3487.7113357698645,0.2845948772951642,26821.742055449155,883.0,11827.016419021544,30447.72879678179,713.25,6.317164686747284,9.360926794560259,9.004231693317418,10.19696810832244
42,3,1,2023,LAUNDRY CENTER,21666.0172647575,15945.58914750004,64.0,4.488888888888889,5720.428117257459,0.2653668635662586,39197.517007671246,71.0,18694.842165919472,38299.86884744345,93.75,4.1588830833596715,9.983500287364675,9.676937527491582,10.576368682131347
43,3,1,2023,SINGLE TUB,4233.083851590066,2339.493762327785,1491.0,71.97368421052632,1893.5900892622801,0.44741964657572875,5025.535969942406,1250.0,4272.6638407202245,5021.74915412313,1471.0,7.307202314764738,8.350686049346713,7.75768984406112,8.522287387924486
44,3,1,2023,TOP LOAD,10893.496116866263,7223.379326479396,5676.0,27.247477130513484,3670.116790386868,0.32551761921085437,19720.86759093338,7892.0,10633.668201305982,17999.7758692126,7228.75,8.644002038279933,9.295921203602953,8.885078173144201,9.88943262267229
45,3,1,2023,TWIN TUB,5561.534144993199,3284.0377024073073,403.0,4.535444947209653,2277.496442585892,0.4020753128517802,8183.690770136049,991.0,5323.6890671393485,7501.458971276204,739.25,5.998936561946683,8.623629274542717,8.096828951142015,9.009898522232369
46,3,1,2023,WASHER-DRYER,19354.50601202591,15017.53115257612,27.0,0.07142857142857142,4336.974859449797,0.22893822451933168,32521.59415111142,40.0,16441.064799885866,30599.14992367716,60.25,3.295836866004329,9.870680540186736,9.616973541140418,10.389659583097158
47,3,1,2024,FRONT LOAD,11708.271184099563,7541.993258067621,601.0,0.23213016536218908,4166.277926031943,0.34860807451773773,30769.87069191591,554.0,11625.157683786567,26821.742055449155,639.75,6.398594934535208,9.368050809834239,8.928241783899528,10.334291265899585
48,3,1,2024,LAUNDRY CENTER,20515.475532434924,14641.684167806308,70.0,0.18269230769230768,5873.791364628616,0.2759359990766895,38119.22214728089,64.0,21666.0172647575,39197.517007671246,72.0,4.248495242049359,9.928934784350995,9.591627819683433,10.54847395218956
49,3,1,2024,SINGLE TUB,4132.680422082753,2219.1199364785202,1803.0,0.21785088337300912,1913.560485604232,0.4558658372772328,4986.362394735774,1491.0,4233.083851590066,5025.535969942406,1490.75,7.497207223203318,8.32668148804831,7.7048659712594825,8.514461943900299
50,3,1,2024,TOP LOAD,10579.54508278246,6296.677910736925,6993.0,0.3795855510848737,4282.867172045536,0.40604438641292934,19450.28692071826,5676.0,10893.496116866263,19720.86759093338,6729.5,8.852664927703866,9.266677706641207,8.747777457543732,9.875617100645666
51,3,1,2024,TWIN TUB,5264.9674903722635,3000.480204275943,758.0,0.22182017543859647,2264.487286096321,0.41516733515322435,7526.4899739962575,403.0,5561.534144993199,8183.690770136049,589.75,6.630683385642372,8.568830249880877,8.006527622932698,8.926184073205905
52,3,1,2024,WASHER-DRYER,17098.1235123288,11337.688487624131,40.0,0.0,5760.435024704668,0.3435023678771838,32102.390048839596,27.0,19354.50601202591,32521.59415111142,33.75,3.6888794541139363,9.74672400034818,9.335887719433961,10.376685762696514
53,3,1,2025,FRONT LOAD,12117.46904042507,8227.934203617564,795.0,0.7611698256800596,3889.5348368075083,0.3118900677033276,30651.821608158705,601.0,11708.271184099563,30769.87069191591,644.5,6.678342114654332,9.402403412768884,9.015290254097408,10.330447372164665
54,3,1,2025,LAUNDRY CENTER,20878.61715769014,15392.790359516737,61.0,0.16883116883116883,5485.826798173402,0.2576842723174107,38510.09148291398,70.0,20515.475532434924,38119.22214728089,71.75,4.110873864173311,9.946480811723426,9.64165452030839,10.558675602368687
55,3,1,2025,SINGLE TUB,4177.182799300241,2261.4078818668054,1111.0,243.1875,1915.774917433435,0.4584512515332364,5073.848699014908,1803.0,4132.680422082753,4986.362394735774,1619.25,7.01301578963963,8.337392326838666,7.723742854887662,8.531854920837006
56,3,1,2025,TOP LOAD,10876.749842651107,6622.502033884323,7232.0,28.486171950577177,4254.247808766782,0.39366270662831265,18339.5219799548,6993.0,10579.54508278246,19450.28692071826,6908.0,8.886270902072013,9.294382748084418,8.798228528263477,9.816813681128071
57,3,1,2025,TWIN TUB,5353.362458903426,3039.064526319853,797.0,0.39787581699346414,2314.297932583573,0.4271082072452684,7600.774464195085,758.0,5264.9674903722635,7526.4899739962575,670.0,6.680854678790215,8.585480139459827,8.019305025438948,8.93600542426621
58,3,1,2025,WASHER-DRYER,16232.903617458427,12970.230584243258,19.0,0.21428571428571427,3262.6730332151637,0.18061712800971197,31222.578711754973,40.0,17098.1235123288,32102.390048839596,39.5,2.9444389791664403,9.69479554884841,9.470412055428731,10.348896788728696
59,4,1,2023,FRONT LOAD,11766.98036268569,8457.534351121692,571.0,4.44547818430433,3309.4460115639986,0.27645985279348784,27625.985271203917,795.0,12117.46904042507,30651.821608158705,708.25,6.3473892096560105,9.373052613616245,9.042812962263133,10.226512104109974
60,4,1,2023,LAUNDRY CENTER,21269.23631690613,15770.088199516065,52.0,3.4545454545454546,5499.148117390062,0.2604495229977777,39757.27993619529,61.0,20878.61715769014,38510.09148291398,66.5,3.9512437185814275,9.965017003313985,9.665870272808665,10.590548246362776
61,4,1,2023,SINGLE TUB,4203.152020571019,2390.7151281774904,1580.0,60.4,1812.436892393529,0.4281395684124195,4929.1585981079415,1111.0,4177.182799300241,5073.848699014908,1413.75,7.365180126021013,8.343590003889682,7.7793478169798,8.502923582716015
62,4,1,2023,TOP LOAD,10764.166969863132,7059.140026967207,6289.0,24.337502228970365,3705.0269428959264,0.33606809721262165,19874.72484233042,7232.0,10876.749842651107,18339.5219799548,6948.25,8.746557354543503,9.283978023605263,8.862078513856499,9.897204095015649
63,4,1,2023,TWIN TUB,5564.708510250565,3532.096643228019,252.0,6.834498834498834,2032.6118670225458,0.3556323061176533,8221.354329592186,797.0,5353.362458903426,7600.774464195085,737.25,5.529429087511423,8.624199883227401,8.169646923531852,9.01449023476976
64,4,1,2023,WASHER-DRYER,18198.32013105839,14960.739222166274,12.0,0.125,3237.580908892117,0.17720527804056402,33601.637478899334,19.0,16232.903617458427,31222.578711754973,31.5,2.4849066497880004,9.809084568313637,9.613184663554083,10.422330079254861
65,4,1,2024,FRONT LOAD,12101.922584937978,7802.392779954775,814.0,0.20002505882208582,4299.529804983205,0.3529787425767277,31103.688311657483,571.0,11766.98036268569,27625.985271203917,630.25,6.70196036600254,9.401119610280132,8.96218573229528,10.345081686365612
66,4,1,2024,LAUNDRY CENTER,20643.79232695337,15485.019649472242,92.0,0.1393939393939394,5158.772677481131,0.2470264766797249,38564.891605749355,52.0,21269.23631690613,39757.27993619529,61.75,4.5217885770490405,9.935169939488963,9.647628361342386,10.560097597674389
67,4,1,2024,SINGLE TUB,4131.966958454711,2174.014238007113,2064.0,0.16520995092423665,1957.952720447598,0.46816062863097213,5020.089663552806,1580.0,4203.152020571019,4929.1585981079415,1496.25,7.6324011266014535,8.326508833705793,7.684330616881012,8.521203073791764
68,4,1,2024,TOP LOAD,10479.360874667564,6233.332045474243,8255.0,0.3599307112112177,4246.028829193319,0.4075471679255046,19435.634906724816,6289.0,10764.166969863132,19874.72484233042,6547.5,9.018574356354229,9.257162970773713,8.737666307566137,9.874863510965994
69,4,1,2024,TWIN TUB,5391.728709129296,2956.622649729026,768.0,0.23701923076923076,2435.1060594002693,0.43983138875266503,7462.799382102339,252.0,5564.708510250565,8221.354329592186,552.5,6.643789733147672,8.592621337737592,7.991802899172621,8.917685875100812
70,4,1,2024,WASHER-DRYER,16694.362256032393,11564.15488831245,54.0,0.07142857142857142,5130.207367719943,0.3096342679009911,32402.479231571546,12.0,18198.32013105839,33601.637478899334,24.5,3.9889840465642745,9.722826351949559,9.35566549705488,10.385990218345903
71,4,1,2025,FRONT LOAD,12399.83387273467,8450.975479122153,605.0,0.349258842292898,3948.8583936125187,0.30525314576735385,30266.69691149073,814.0,12101.922584937978,31103.688311657483,695.25,6.405228458030842,9.425438354143276,9.042037155004614,10.317803275199104
72,4,1,2025,LAUNDRY CENTER,19748.26599885956,15006.042579258452,57.0,0.7742424242424242,4742.223419601108,0.21266503584197158,38817.090666812335,92.0,20643.79232695337,38564.891605749355,68.75,4.04305126783455,9.890820968948741,9.616208237583885,10.566615909731453
73,4,1,2025,SINGLE TUB,4265.641672554327,2297.5294065764288,888.0,239.59113040517533,1968.1122659778985,0.46435820488416485,5014.4943798973445,2064.0,4131.966958454711,5020.089663552806,1639.5,6.78897174299217,8.35834789938395,7.739589653528313,8.520087873757337
74,4,1,2025,TOP LOAD,10669.975991497284,6571.535173159286,5781.0,25.314817110122764,4098.440818337997,0.3820893072828219,18285.969682656574,8255.0,10479.360874667564,19435.634906724816,7192.25,8.662331957082475,9.275189094199293,8.790502748286844,9.813889360769185
75,4,1,2025,TWIN TUB,5321.696277081019,2910.672982365443,607.0,0.505026455026455,2411.023294715576,0.4472294445347486,7708.147462418717,768.0,5391.728709129296,7462.799382102339,643.75,6.408528791059498,8.579547380589506,7.976139598845492,8.950033160438275
76,4,1,2025,WASHER-DRYER,16621.7168941817,13093.269287455714,6.0,0.3333333333333333,3528.447606725986,0.20091115650059185,30744.18033234306,54.0,16694.362256032393,32402.479231571546,31.25,1.791759469228055,9.718465365973081,9.47985358230073,10.333455997838428
77,5,1,2023,FRONT LOAD,11719.147308505977,8434.65460555328,567.0,3.9095846876128566,3284.492702952696,0.2670204639845049,27796.744922317954,605.0,12399.83387273467,30266.69691149073,696.25,6.340359303727752,9.368979305237282,9.040104046370883,10.232674203698009
78,5,1,2023,LAUNDRY CENTER,21268.66572925446,16160.130113545805,69.0,3.590909090909091,5108.535615708653,0.2412082154470422,39613.99216975249,57.0,19748.26599885956,38817.090666812335,65.5,4.23410650459726,9.96499017605527,9.690302383623477,10.586937672453548
79,5,1,2023,SINGLE TUB,4204.866280329281,2407.0915201321254,1497.0,52.63157894736842,1797.7747601971553,0.4233738980672884,4956.286754373625,888.0,4265.641672554327,5014.4943798973445,1410.75,7.311218384419629,8.343997771741908,7.786174459549693,8.50841210111831
80,5,1,2023,TOP LOAD,10476.090569425927,6991.228485811359,6024.0,30.201927685155596,3484.862083614567,0.3262410473759562,19598.187865138145,5781.0,10669.975991497284,18285.969682656574,6889.25,8.703506769479729,9.256850851010805,8.852411568828915,9.883192385084003
81,5,1,2023,TWIN TUB,5520.652991153489,3262.3555606913396,264.0,3.950980392156863,2258.2974304621494,0.40120687827554924,8105.486544645765,607.0,5321.696277081019,7708.147462418717,606.0,5.575949103146316,8.616251427773602,8.090204778065859,9.000296462552585
82,5,1,2023,WASHER-DRYER,17897.17496063549,14086.359896941092,14.0,0.3125,3810.815063694397,0.2159184128546511,34375.02164147482,6.0,16621.7168941817,30744.18033234306,22.75,2.6390573296152584,9.792398155945234,9.55296222495348,10.44508546453885
83,5,1,2024,FRONT LOAD,11981.907059258525,7795.909023217568,776.0,0.32840755126347504,4185.998036040957,0.34385209439319636,30829.263966999308,567.0,11719.147308505977,27796.744922317954,639.25,6.654152520183219,9.391153045916951,8.961354390884857,10.336219646673682
84,5,1,2024,LAUNDRY CENTER,20253.471858239474,14445.381731751973,88.0,0.1515151515151515,5808.090126487504,0.2806361893031121,36461.46876631385,69.0,21268.66572925446,39613.99216975249,67.5,4.477336814478207,9.916081507628453,9.578130039117582,10.504011331741445
85,5,1,2024,SINGLE TUB,4082.870910437239,2020.3260156402696,1885.0,0.10517992637668094,2062.5448947969694,0.5011869616050659,5100.419812616312,1497.0,4204.866280329281,4956.286754373625,1507.25,7.541683099882111,8.31455567446837,7.611014171253981,8.537078131523902
86,5,1,2024,TOP LOAD,10559.424987532393,6240.841184567131,8351.0,0.29981797708312946,4318.583802965264,0.4135633079878382,19738.379759185882,6024.0,10476.090569425927,19598.187865138145,6587.25,9.03013657115323,9.264774103839471,8.738870257497158,9.890320230550204
87,5,1,2024,TWIN TUB,5334.714442108433,2859.2928817871984,648.0,0.1281862745098039,2475.421560321234,0.4506823992875207,7391.055799276323,264.0,5520.652991153489,8105.486544645765,472.75,6.473890696352274,8.581990636925331,7.958329629113679,8.908025872381112
88,5,1,2024,WASHER-DRYER,16944.9954387963,11515.34535896857,31.0,0.0,5429.650079827729,0.3256552292783637,32693.565776724747,14.0,17897.17496063549,34375.02164147482,21.5,3.4339872044851463,9.737727814864149,9.351435803899566,10.39493357228675
89,5,1,2025,FRONT LOAD,11645.784392696334,8006.831811003792,688.0,0.9636352582369163,3638.9525816925434,0.2790737925844738,29632.660913891068,776.0,11981.907059258525,30829.263966999308,690.5,6.5337888379333435,9.362699538804458,8.988050432607084,10.296632441256673
90,5,1,2025,LAUNDRY CENTER,19577.6044636938,15577.156933912667,80.0,0.47840579710144926,4000.447529781131,0.1329993150186816,38801.25263045628,88.0,20253.471858239474,36461.46876631385,76.5,4.382026634673881,9.882141562516555,9.653560820995807,10.566207809380348
91,5,1,2025,SINGLE TUB,4118.654871008704,2173.8481506477547,1044.0,282.4175925925926,1944.8067203609487,0.4628188573512955,5147.887658738856,1885.0,4082.870910437239,5100.419812616312,1583.5,6.950814768442584,8.323281901415639,7.684254217333559,8.546341746166108
92,5,1,2025,TOP LOAD,10722.878344546338,6591.113979694552,5951.0,34.88871401267523,4131.764364851785,0.3819321849075907,18253.069563234807,8351.0,10559.424987532393,19738.379759185882,7102.75,8.691314551644853,9.280134900874275,8.793477654135565,9.812088540113146
93,5,1,2025,TWIN TUB,5216.820398337457,3073.6216091504843,670.0,8.341318038686461,2143.1987891869735,0.40087986516849106,7808.4102484673485,648.0,5334.714442108433,7391.055799276323,571.75,6.507277712385012,8.559643376195842,8.030611822556498,8.962956668780695
94,5,1,2025,WASHER-DRYER,15298.278233784375,12859.13796251426,10.0,0.06666666666666667,2439.1402712701147,0.0852695773906354,30846.90657066438,31.0,16944.9954387963,32693.565776724747,26.25,2.302585092994046,9.635495567308547,9.461809963080935,10.336791751069674
95,6,2,2023,FRONT LOAD,12263.373895191178,8791.424485078915,528.0,4.632377181641887,3471.949410112264,0.27881742470657744,27643.49974542108,688.0,11645.784392696334,29632.660913891068,659.0,6.269096283706261,9.414372366997231,9.081532035009959,10.227145888730842
96,6,2,2023,LAUNDRY CENTER,21477.42949926829,15721.572856401446,51.0,2.7166666666666663,5755.856642866845,0.2714200046939591,39737.82579265863,80.0,19577.6044636938,38801.25263045628,73.5,3.9318256327243257,9.974757871967808,9.662789115456546,10.59005880380536
97,6,2,2023,SINGLE TUB,4208.650089797016,2396.650558257771,1202.0,21.333333333333332,1811.9995315392453,0.42615896604227105,4960.065111131915,1044.0,4118.654871008704,5147.887658738856,1328.5,7.091742115095153,8.34489723150555,7.781827440852394,8.509174146877148
98,6,2,2023,TOP LOAD,10759.787469070952,7000.207917322206,4557.0,30.200583516454753,3759.579551748745,0.34099205291426243,19777.128151530535,5951.0,10722.878344546338,18253.069563234807,6526.75,8.424419791263883,9.283571081575625,8.85369513007094,9.892281405127624
99,6,2,2023,TWIN TUB,5514.11651639167,3378.0101994588454,282.0,8.653333333333334,2136.1063169328254,0.3784525612205029,8203.128749614309,670.0,5216.820398337457,7808.4102484673485,547.25,5.641907070938114,8.615066722370944,8.125042116741175,9.012270915309823
100,6,2,2023,WASHER-DRYER,16546.494114253295,12918.298990131347,12.0,0.42857142857142855,3628.1951241219494,0.22116575032662125,34841.92468282718,10.0,15298.278233784375,30846.90657066438,15.25,2.4849066497880004,9.713929522368016,9.466400111558459,10.458576672920115
101,6,2,2024,FRONT LOAD,11967.331714610842,8076.925975951587,593.0,0.25524399643323153,3890.4057386592563,0.31133814942666405,30822.50219812425,528.0,12263.373895191178,27643.49974542108,639.75,6.385194398997726,9.389935859301143,8.996766630605398,10.336000293058278
102,6,2,2024,LAUNDRY CENTER,19087.2653900997,14595.172978687291,91.0,0.1174089068825911,4492.092411412409,0.18585369057215712,38563.986405273616,51.0,21477.42949926829,39737.82579265863,72.0,4.51085950651685,9.856776658166462,9.58844613513215,10.560074125260446
103,6,2,2024,SINGLE TUB,4043.6204593135967,2063.3719105296923,1859.0,0.12231026762214249,1980.2485487839047,0.4821062704233146,5078.073095982015,1202.0,4208.650089797016,4960.065111131915,1407.0,7.527793987721444,8.304895722945012,7.632096773376801,8.53268715680104
104,6,2,2024,TOP LOAD,10469.246782117136,6412.900418911014,7827.0,0.255414656073923,4056.3463632061203,0.38615697666369986,19789.132109086415,4557.0,10759.787469070952,19777.128151530535,6220.75,8.965334573804839,9.256197360695754,8.766066931024406,9.892888182611527
105,6,2,2024,TWIN TUB,5252.679343726459,2927.3329833094767,478.0,0.13882722900480948,2325.3463604169815,0.42886347374531203,7612.575408431772,282.0,5514.11651639167,8203.128749614309,466.0,6.169610732491456,8.566493576586787,7.981847042882654,8.937556817838617
106,6,2,2024,WASHER-DRYER,16291.659145385105,11475.560203970046,18.0,0.14285714285714285,4816.098941415056,0.2947146974660896,32405.29207131607,12.0,16546.494114253295,34841.92468282718,16.75,2.8903717578961645,9.69840854695511,9.347974853255199,10.386077023977071
